zipcode,2011,2012,2013,2014,2015
94589,137483.333333,133958.333333,168441.666667,220941.666667,259900.0
94590,125450.0,123133.33333299999,160600.0,204550.0,237275.0
94591,206250.0,204208.333333,255300.0,311941.666667,351191.666667
94596,625691.666667,632158.333333,755166.666667,799741.666667,853733.333333
94597,465125.0,472566.666667,579141.666667,646466.666667,696683.333333
94598,618225.0,650991.666667,751383.333333,820816.666667,865975.0
94601,189591.666667,187333.333333,247575.0,305050.0,365300.0
94602,493516.666667,496408.333333,600016.666667,654883.333333,726683.333333
94603,149925.0,154725.0,187041.666667,239708.333333,289558.333333
94605,250408.333333,249533.333333,322350.0,389658.333333,463841.666667
94606,256783.333333,261116.666667,340775.0,388216.666667,454300.0
94607,279108.333333,290775.0,325958.333333,390925.0,472275.0
94608,285475.0,305975.0,388491.666667,460700.0,528225.0
94610,632700.0,657000.0,770991.666667,850850.0,972383.333333
94611,711866.666667,733891.666667,858258.333333,920408.333333,1024225.0
94612,289258.333333,289033.333333,366691.666667,433908.333333,510058.333333
94618,745800.0,775233.333333,919166.666667,995133.333333,1138808.333333
94619,364033.333333,356741.666667,434050.0,507916.666667,583950.0
94621,120633.33333299999,129716.66666700001,174983.333333,221958.333333,263325.0
94632,,,,,202300.0
94702,468258.333333,495683.333333,606233.333333,681491.666667,783466.666667
94703,517908.333333,537241.666667,661308.333333,726883.333333,819150.0
94704,591958.333333,620408.333333,728183.333333,782575.0,883541.666667
94705,910825.0,958050.0,1090908.333333,1230916.666667,1414541.666667
94708,736758.333333,777883.333333,909675.0,974033.333333,1104091.666667
94710,428000.0,458791.666667,576383.333333,646233.333333,714183.333333
94803,282116.666667,283366.666667,340158.333333,409900.0,460616.666667
94804,161858.333333,164200.0,217866.666667,283091.666667,334041.666667
94805,231783.333333,234850.0,300725.0,377258.333333,419175.0
94806,176325.0,178750.0,224791.666667,277308.333333,320925.0
94901,684658.333333,683683.333333,784516.666667,860983.333333,932783.333333
94903,576283.333333,589258.333333,686500.0,761033.333333,791600.0
94914,,,,,205050.0
94920,1629383.333333,1753350.0,2011650.0,2242550.0,2457483.333333
94926,,,,,119300.0
94939,965950.0,1044716.666667,1225050.0,1299225.0,1375375.0
94945,491883.333333,503508.333333,571591.666667,664725.0,716416.666667
94947,435941.666667,450841.666667,534691.666667,606950.0,667208.333333
94949,554616.666667,572900.0,651341.666667,733066.666667,798816.666667
94952,457691.666667,466058.333333,548641.666667,622466.666667,653050.0
94954,342816.666667,342175.0,411966.666667,485891.666667,529550.0
94955,,,,,228550.0
94960,756566.666667,791008.333333,911850.0,980466.666667,1025433.333333
94965,760625.0,808508.333333,929075.0,1049066.666667,1164650.0
95005,381416.666667,381250.0,432666.666667,494308.333333,539108.333333
95006,281441.666667,262675.0,325550.0,402358.333333,448908.333333
95008,625333.333333,679291.666667,788016.666667,865558.333333,992258.333333
95014,1036891.666667,1134808.333333,1356983.333333,1511283.333333,1733475.0
95018,337525.0,322791.666667,387616.666667,454691.666667,490433.333333
95020,391841.666667,407066.666667,491741.666667,575566.666667,622458.333333
95025,,,,,224050.0
95030,1517733.333333,1658641.666667,1882041.666667,2012758.333333,2241000.0
95032,948366.666667,1046566.666667,1227808.333333,1316066.666667,1499083.333333
95035,476700.0,504283.333333,611966.666667,701600.0,785941.666667
95037,555266.666667,569825.0,666766.666667,758675.0,808891.666667
95039,,,,,184300.0
95042,,,,,236300.0
95050,526250.0,565733.333333,667158.333333,743275.0,857391.666667
95054,536608.333333,577933.333333,702041.666667,788016.666667,906416.666667
95060,600641.666667,605725.0,687741.666667,751058.333333,794116.666667
95062,537166.666667,539175.0,609558.333333,669775.0,717483.333333
95065,545308.333333,550891.666667,619525.0,657433.333333,712883.333333
95070,1462675.0,1609100.0,1850466.666667,2029758.333333,2275758.333333
95076,286583.333333,290083.333333,335433.333333,402408.333333,437700.0
95106,,,,,164550.0
95110,325241.666667,342125.0,417991.666667,489100.0,564141.666667
95112,365266.666667,382400.0,474375.0,549550.0,612808.333333
95113,463825.0,482425.0,579600.0,608566.666667,621325.0
95117,570833.333333,614858.333333,740866.666667,821833.333333,925066.666667
95118,535558.333333,574500.0,690375.0,766125.0,845825.0
95119,464350.0,487600.0,595050.0,698958.333333,751483.333333
95120,888391.666667,940141.666667,1051591.666667,1157308.333333,1315675.0
95122,296875.0,320400.0,401983.333333,477816.666667,530066.666667
95123,447858.333333,463808.333333,568358.333333,664858.333333,729425.0
95124,621825.0,674733.333333,797791.666667,878800.0,982075.0
95125,678725.0,726391.666667,848941.666667,932475.0,1037500.0
95126,474008.333333,501191.666667,592183.333333,656308.333333,738925.0
95127,341941.666667,361258.333333,443941.666667,525683.333333,590683.333333
95128,501708.333333,543091.666667,660100.0,722700.0,811216.666667
95129,851383.333333,922041.666667,1088350.0,1222475.0,1436883.333333
95130,658783.333333,704450.0,842291.666667,953433.333333,1080591.666667
95131,486991.666667,507500.0,613416.666667,688100.0,766816.666667
95132,516500.0,542908.333333,645308.333333,727091.666667,812716.666667
95133,373291.666667,395608.333333,489941.666667,584775.0,648758.333333
95134,451225.0,457850.0,560175.0,641833.333333,684875.0
95138,693716.666667,703108.333333,806158.333333,911033.333333,975816.666667
95148,484358.333333,505200.0,607775.0,703200.0,776483.333333
95160,,,,,364150.0
95176,,,,,137650.0
95204,103850.0,103125.0,127700.0,154650.0,170958.333333
95206,107583.33333299999,110050.0,133050.0,164633.333333,186766.666667
95207,118816.66666700001,121325.0,146475.0,172716.666667,195291.666667
95209,159033.333333,159408.333333,195375.0,236541.666667,255475.0
95215,74216.666667,75733.333333,95966.666667,119358.33333299999,142245.45454500002
95219,224058.333333,213933.333333,252733.333333,298991.666667,320666.666667
95228,243875.0,234558.333333,289725.0,323325.0,320491.666667
95240,153116.666667,150616.666667,186533.333333,216933.333333,228700.0
95252,166533.333333,152858.333333,182091.666667,232158.333333,251458.333333
95300,,,,,120000.0
95304,338866.666667,345558.333333,421691.666667,471266.666667,507600.0
95307,123750.0,129825.0,155933.333333,190266.666667,212650.0
95321,214641.666667,202816.666667,204333.333333,212808.333333,218175.0
95324,153041.666667,154783.333333,184516.666667,227625.0,240766.666667
95329,142125.0,133766.666667,161191.666667,190766.666667,211866.666667
95335,189525.0,186841.666667,184633.333333,197116.666667,206533.333333
95336,151658.333333,157975.0,203000.0,250925.0,277250.0
95340,125816.66666700001,133083.333333,161450.0,182950.0,193400.0
95348,130650.0,137800.0,163025.0,192266.666667,209200.0
95350,122033.33333299999,123050.0,155541.666667,185808.333333,206833.333333
95351,76383.333333,78216.666667,99083.333333,130758.33333299999,155091.666667
95354,99775.0,103225.0,130591.66666700001,157541.666667,177933.333333
95355,159458.333333,163991.666667,199200.0,238783.333333,259350.0
95356,173683.333333,180900.0,224350.0,258458.333333,278266.666667
95357,144450.0,147033.333333,179591.666667,221758.333333,241700.0
95358,95450.0,101925.0,126416.66666700001,161191.666667,186600.0
95361,173583.333333,178316.666667,212183.333333,247766.666667,270575.0
95366,228925.0,239883.333333,300300.0,333400.0,361683.333333
95367,149350.0,149933.333333,185558.333333,225483.333333,245675.0
95370,185833.333333,174600.0,186075.0,214766.666667,231250.0
95372,173808.333333,159408.333333,177966.666667,203591.666667,229233.333333
95376,177583.333333,190375.0,247408.333333,303841.666667,335141.666667
95380,130191.66666700001,132058.333333,156850.0,188125.0,211850.0
95382,175950.0,182900.0,224658.333333,268900.0,283183.333333
95386,109016.66666700001,109341.66666700001,139625.0,172916.666667,190825.0
95388,71958.333333,72050.0,92250.0,119825.0,130500.0
95391,319600.0,335775.0,410625.0,479583.333333,501983.333333
95401,247708.333333,253000.0,310008.333333,371441.666667,409183.333333
95403,294008.333333,299741.666667,357033.333333,415900.0,451666.666667
95404,391941.666667,398608.333333,464075.0,534491.666667,573375.0
95405,332416.666667,339091.666667,409708.333333,442075.0,490383.333333
95407,244433.333333,240000.0,288950.0,363800.0,402750.0
95409,367258.333333,379466.666667,446500.0,519625.0,568900.0
95417,,,,,462800.0
95421,303658.333333,339550.0,373441.666667,416316.666667,415533.333333
95437,306775.0,275933.333333,295158.333333,331908.333333,347866.666667
95448,467275.0,483366.666667,539266.666667,581850.0,628783.333333
95472,516300.0,542858.333333,607750.0,645408.333333,692041.666667
95482,259483.333333,244341.666667,258875.0,286075.0,313875.0
95492,330366.666667,338250.0,402966.666667,467516.666667,509225.0
95503,233266.666667,220966.666667,226925.0,232200.0,235916.666667
95521,277475.0,254216.666667,252408.333333,272975.0,287191.666667
95602,296975.0,295791.666667,331775.0,370700.0,393000.0
95605,138908.333333,125966.66666700001,155200.0,172483.333333,181425.0
95608,327875.0,343500.0,401116.666667,429625.0,407433.333333
95610,155475.0,163166.666667,201266.666667,231966.666667,257091.666667
95614,207616.666667,194600.0,238850.0,286750.0,314500.0
95616,444458.333333,452541.666667,524683.333333,562683.333333,599316.666667
95620,220216.666667,216900.0,270341.666667,317950.0,349491.666667
95621,202341.666667,207908.333333,248700.0,263150.0,272183.333333
95624,223841.666667,231525.0,281341.666667,321325.0,344425.0
95628,292433.333333,305200.0,364825.0,403225.0,400233.333333
95630,326583.333333,336141.666667,405525.0,427441.666667,441800.0
95631,226550.0,214300.0,243700.0,274358.333333,305000.0
95632,161825.0,164325.0,213125.0,246450.0,270683.333333
95648,262616.666667,270916.666667,327991.666667,374541.666667,388875.0
95650,320941.666667,332841.666667,399308.333333,461866.666667,490166.666667
95655,203441.666667,209933.333333,252700.0,298266.666667,315841.666667
95658,346925.0,358950.0,447041.666667,498208.333333,559700.0
95660,105400.0,104591.666667,134433.333333,154533.333333,171550.0
95661,272616.666667,276600.0,335075.0,373625.0,394050.0
95662,242216.666667,253275.0,303900.0,328433.333333,326141.666667
95665,195508.333333,189933.333333,216358.333333,239433.333333,246908.333333
95667,205916.666667,201400.0,235658.333333,271608.333333,286766.666667
95670,161791.666667,158566.666667,196000.0,228041.666667,248625.0
95672,299025.0,289925.0,336158.333333,370816.666667,405583.333333
95677,232366.666667,235591.666667,292450.0,340133.333333,360858.333333
95678,195591.666667,198041.666667,243958.333333,282275.0,303566.666667
95693,340558.333333,338375.0,434300.0,506700.0,541883.333333
95694,231408.333333,230100.0,264058.333333,301608.333333,336466.666667
95722,295166.666667,309783.333333,351175.0,395941.666667,425683.333333
95726,164075.0,155000.0,179483.333333,207650.0,234433.333333
95746,498300.0,530875.0,614866.666667,650900.0,656358.333333
95757,258200.0,270850.0,330366.666667,372833.333333,392341.666667
95758,194616.666667,196441.666667,250208.333333,289050.0,306008.333333
95762,402408.333333,414400.0,486558.333333,523916.666667,549641.666667
95776,225550.0,212566.666667,244091.666667,284758.333333,309375.0
95811,250533.333333,263375.0,310866.666667,327300.0,325775.0
95814,223666.666667,248733.333333,307633.333333,328883.333333,310850.0
95815,,,,,149950.0
95816,315908.333333,333708.333333,385250.0,413466.666667,449558.333333
95817,152500.0,162475.0,198300.0,221716.666667,247908.333333
95818,328791.666667,343441.666667,412191.666667,443191.666667,463116.666667
95819,333508.333333,347616.666667,405791.666667,425583.333333,454350.0
95821,,,,,280625.0
95822,125183.33333299999,123891.66666700001,159408.333333,188066.666667,212691.666667
95823,111341.66666700001,113866.66666700001,147525.0,179308.333333,197466.666667
95824,87050.0,82500.0,108716.66666700001,136575.0,146775.0
95825,,,,,221175.0
95826,160500.0,160750.0,204816.666667,238541.666667,250475.0
95828,125391.66666700001,128083.33333299999,166308.333333,197600.0,218766.666667
95831,278875.0,272750.0,327733.333333,352416.666667,371283.333333
95832,102208.333333,99708.333333,129141.66666700001,161425.0,180033.333333
95833,182158.333333,177183.333333,220941.666667,266158.333333,263166.666667
95834,205091.666667,208800.0,254183.333333,299933.333333,311358.333333
95835,202491.666667,209491.666667,265808.333333,301641.666667,323075.0
95864,,,,,499650.0
95891,,,,,637000.0
95901,116650.0,109300.0,130233.33333299999,155566.666667,172058.333333
95916,150941.666667,146566.666667,149891.666667,164391.666667,173258.333333
95926,218783.333333,217600.0,240750.0,253025.0,265216.666667
95945,232225.0,212991.666667,237666.666667,277600.0,295108.333333
95954,139808.333333,140383.333333,152308.333333,160666.666667,166575.0
95961,124041.66666700001,114916.66666700001,133525.0,157900.0,178758.333333
95969,162891.666667,159258.333333,175925.0,191400.0,204016.666667
95987,133808.333333,132216.666667,148275.0,168433.333333,185122.222222
95993,179750.0,171641.666667,197508.333333,231616.666667,248800.0
95999,,,,,505200.0
96000,,,,,862600.0
96001,173675.0,174783.333333,195483.333333,214500.0,220766.666667
96002,167433.333333,163866.666667,181508.333333,202241.666667,209541.666667
96003,186150.0,188325.0,208283.333333,228075.0,235333.333333
96004,,,,,337500.0
96005,,,,,1069850.0
96007,139433.333333,138100.0,157841.666667,172041.666667,173500.0
96014,,,,,368500.0
96021,87041.666667,90183.333333,112275.0,127866.66666700001,142258.333333
96040,,,,,281650.0
96049,,,,,1259800.0
96052,160525.0,179833.333333,207391.666667,183000.0,175850.0
96080,97516.666667,107025.0,129258.33333299999,143633.333333,153533.333333
96106,,,,,448500.0
96130,120266.66666700001,118950.0,110883.33333299999,109908.33333299999,125608.33333299999
96134,55541.666667,53558.333332999995,65200.0,71400.0,127360.0
96150,288275.0,274975.0,308491.666667,335208.333333,359025.0
96151,,,,,795750.0
96160,,,,,399900.0
96161,392116.666667,399075.0,435475.0,488133.333333,513075.0
96169,,,,,470950.0
96201,,,,,428950.0
96582,,,,,778300.0
96628,,,,,1251600.0
96647,,,,,343850.0
96650,,,,,296350.0
96666,,,,,578200.0
96708,660358.333333,648308.333333,711633.333333,801733.333333,810033.333333
96712,799208.333333,797225.0,873166.666667,915658.333333,993791.666667
96720,241491.666667,241633.333333,251741.666667,271508.333333,279983.333333
96734,723516.666667,744041.666667,804700.0,874225.0,914300.0
96744,583850.0,592133.333333,635425.0,706733.333333,733283.333333
96749,198816.666667,208408.333333,224733.333333,245383.333333,243366.666667
96753,394408.333333,408475.0,469208.333333,522125.0,543266.666667
96765,,,,,328050.0
96766,318875.0,319591.666667,351433.333333,383308.333333,422141.666667
96778,101741.666667,109325.0,124066.66666700001,162808.333333,163791.666667
96786,407508.333333,424608.333333,458175.0,490850.0,511083.333333
96793,352425.0,350550.0,388958.333333,446266.666667,476658.333333
96795,561116.666667,575991.666667,621866.666667,702416.666667,726566.666667
96818,372241.666667,375200.0,394833.333333,422508.333333,428683.333333
96825,681741.666667,695508.333333,761700.0,821241.666667,860875.0
96829,,,,,338250.0
96883,,,,,290650.0
96885,,,,,387300.0
97006,197600.0,197500.0,224233.333333,247483.333333,278525.0
97007,218083.333333,221750.0,248141.666667,269350.0,303658.333333
97008,231416.666667,237250.0,266600.0,288433.333333,309941.666667
97013,224433.333333,226283.333333,242483.333333,266675.0,295166.666667
97024,187400.0,190375.0,215700.0,227008.333333,244658.333333
97030,161841.666667,164825.0,183558.333333,204450.0,223283.333333
97031,299941.666667,292583.333333,309716.666667,333866.666667,366187.5
97041,342175.0,332541.666667,330725.0,364091.666667,402737.5
97042,281458.333333,264883.333333,297216.666667,323991.666667,345600.0
97043,,,,,696100.0
97060,182133.333333,179666.666667,200866.666667,220608.333333,240041.666667
97062,275383.333333,280725.0,311541.666667,336750.0,360041.666667
97063,,,,,576100.0
97068,331316.666667,336541.666667,369458.333333,397200.0,421925.0
97073,,,,,495000.0
97109,,,,,347650.0
97124,217966.666667,220225.0,246441.666667,269658.333333,289391.666667
97140,257316.666667,262083.333333,289775.0,319491.666667,344425.0
97201,330616.666667,341258.333333,394066.666667,375208.333333,385733.333333
97203,184383.333333,186658.333333,213983.333333,236958.333333,266966.666667
97205,318100.0,320600.0,353025.0,366525.0,404333.333333
97206,190041.666667,192025.0,221600.0,243508.333333,272616.666667
97208,,,,,150550.0
97209,300975.0,293241.666667,331691.666667,326450.0,292460.0
97211,253341.666667,269850.0,314550.0,343291.666667,372900.0
97212,402658.333333,426316.666667,477366.666667,520750.0,565033.333333
97213,263200.0,282850.0,315991.666667,338200.0,366641.666667
97214,341500.0,366058.333333,417575.0,451933.333333,494841.666667
97216,161450.0,163008.333333,186191.666667,208541.666667,231508.333333
97217,229608.333333,244483.333333,278475.0,300891.666667,332216.666667
97218,200883.333333,208616.666667,236475.0,265908.333333,293883.333333
97219,280550.0,291716.666667,325875.0,358983.333333,385875.0
97220,164391.666667,165466.666667,183883.333333,206933.333333,230741.666667
97221,382791.666667,393391.666667,420375.0,466783.333333,514016.666667
97222,186983.333333,182141.666667,206291.666667,230500.0,254808.333333
97224,270300.0,273625.0,299725.0,326291.666667,346900.0
97232,360508.333333,393658.333333,431608.333333,479091.666667,513158.333333
97239,336200.0,346058.333333,385508.333333,425841.666667,459116.666667
97267,213641.666667,213191.666667,234091.666667,258291.666667,281166.666667
97302,183241.666667,177208.333333,187425.0,202941.666667,214508.333333
97304,202483.333333,194050.0,201308.333333,216558.333333,231441.666667
97325,177758.333333,173108.333333,185275.0,194533.333333,202658.333333
97330,258141.666667,263741.666667,275175.0,289550.0,305075.0
97331,,,,,220600.0
97344,,,,,
97351,153025.0,149600.0,148758.333333,154733.333333,166450.0
97367,201425.0,194150.0,191833.333333,197708.333333,207191.666667
97368,142350.0,139341.666667,136708.333333,137041.666667,144408.333333
97401,226025.0,226100.0,245158.333333,254633.333333,265241.666667
97405,234883.333333,232550.0,248441.666667,257700.0,266733.333333
97406,,,,,249500.0
97420,143241.666667,137183.333333,141783.333333,145133.333333,155358.333333
97444,221716.666667,211916.666667,216450.0,232191.666667,243618.18181799998
97459,155183.333333,153441.666667,161766.666667,161116.666667,177791.666667
97470,131466.666667,129833.33333299999,130566.66666700001,137783.333333,145291.666667
97477,150466.666667,144625.0,158333.333333,171300.0,176800.0
97478,159600.0,155541.666667,166116.666667,181483.333333,190516.666667
97487,160925.0,159075.0,165250.0,179758.333333,189758.333333
97501,135283.333333,128525.0,136875.0,154616.666667,171983.333333
97502,154366.666667,148683.333333,163475.0,182941.666667,195583.333333
97524,175741.666667,183725.0,196675.0,211558.333333,226541.666667
97526,160566.666667,155775.0,163208.333333,178900.0,191258.333333
97530,304750.0,301300.0,318700.0,333483.333333,378516.666667
97544,186816.666667,175350.0,181600.0,218825.0,221066.666667
97572,,,,,1817000.0
97623,139333.333333,126658.33333299999,132050.0,147033.333333,139150.0
97632,,,,,131125.0
97701,220075.0,225275.0,268466.666667,313383.333333,341666.666667
97702,197391.666667,211450.0,255391.666667,294391.666667,323683.333333
97739,127116.66666700001,125600.0,134916.666667,154725.0,171941.666667
97852,,,,,335450.0
97862,132825.0,125775.0,134508.333333,145433.333333,152891.666667
97872,,,,,447100.0
97999,,,,,800000.0
98001,211000.0,205816.666667,231866.666667,255525.0,276808.333333
98003,181991.666667,177075.0,197825.0,224583.333333,248041.666667
98004,588300.0,620766.666667,709508.333333,790266.666667,894808.333333
98005,467291.666667,506933.333333,589783.333333,642116.666667,698983.333333
98006,507241.666667,529175.0,594866.666667,651983.333333,703616.666667
98010,271608.333333,272833.333333,299666.666667,330391.666667,352175.0
98011,319516.666667,326050.0,376758.333333,419991.666667,454333.333333
98012,290500.0,307108.333333,346258.333333,374050.0,399991.666667
98020,378191.666667,392400.0,435766.666667,473500.0,517216.666667
98021,308733.333333,326866.666667,359083.333333,399166.666667,432891.666667
98022,256925.0,258800.0,280925.0,299925.0,315933.333333
98023,221741.666667,218291.666667,243400.0,268008.333333,284433.333333
98027,416525.0,426683.333333,471000.0,518525.0,549908.333333
98028,334116.666667,340458.333333,391216.666667,430133.333333,466066.666667
98030,216625.0,211683.333333,237766.666667,263000.0,286150.0
98032,193000.0,186525.0,206083.333333,231816.666667,254925.0
98034,300333.333333,312741.666667,372791.666667,405016.666667,439966.666667
98040,773483.333333,814450.0,915475.0,982050.0,1083891.666667
98041,,,,,203850.0
98052,400008.333333,414533.333333,477233.333333,519941.666667,564658.333333
98055,220291.666667,217325.0,251283.333333,276958.333333,304600.0
98057,189058.333333,185683.333333,216033.333333,240900.0,260241.666667
98058,247208.333333,244425.0,284075.0,310108.333333,336816.666667
98087,245066.666667,250141.666667,277566.666667,315025.0,337033.333333
98092,249816.666667,249516.666667,269266.666667,295650.0,319941.666667
98101,353683.333333,365600.0,400025.0,425108.333333,459400.0
98102,331316.666667,343425.0,386458.333333,415925.0,455416.666667
98104,324900.0,326833.333333,359716.666667,393166.666667,425241.666667
98106,229416.666667,227858.333333,263300.0,292258.333333,323766.666667
98107,375366.666667,393508.333333,442850.0,476875.0,534016.666667
98109,366675.0,383925.0,418608.333333,467816.666667,517733.333333
98112,647425.0,666325.0,732950.0,804608.333333,877516.666667
98117,402900.0,433033.333333,481908.333333,516616.666667,572125.0
98119,487716.666667,509858.333333,569891.666667,619958.333333,669650.0
98121,286041.666667,283891.666667,326641.666667,368641.666667,405400.0
98122,376175.0,389266.666667,443491.666667,476258.333333,527025.0
98126,291283.333333,297466.666667,341741.666667,373858.333333,410150.0
98130,,,,,214200.0
98134,,,,,186800.0
98160,,,,,231600.0
98166,331316.666667,331350.0,360208.333333,391458.333333,411866.666667
98203,207016.666667,206191.666667,238391.666667,260675.0,277608.333333
98208,242466.666667,249766.666667,286183.333333,317383.333333,336816.666667
98221,262050.0,270933.333333,285408.333333,308308.333333,332908.333333
98225,245316.666667,249175.0,263175.0,281750.0,292391.666667
98230,221683.333333,217750.0,222741.666667,232650.0,239175.0
98250,402400.0,403808.333333,392791.666667,392850.0,420841.666667
98275,350858.333333,373983.333333,419158.333333,437841.666667,454150.0
98277,231833.333333,226000.0,224083.333333,229266.666667,246100.0
98282,279566.666667,273016.666667,274416.666667,290841.666667,318200.0
98284,180375.0,175150.0,176766.666667,190766.666667,204833.333333
98311,223366.666667,214333.333333,217050.0,222975.0,235450.0
98347,,,,,330750.0
98352,,,,,399850.0
98361,136491.666667,136841.666667,129258.33333299999,128100.0,131608.333333
98368,271125.0,254875.0,259950.0,269550.0,279550.0
98370,299341.666667,288150.0,293366.666667,310716.666667,324550.0
98373,213266.666667,198866.666667,214958.333333,236025.0,250875.0
98375,199433.333333,189625.0,204600.0,225291.666667,241691.666667
98383,271525.0,268400.0,270691.666667,279100.0,296200.0
98391,242766.666667,236600.0,260841.666667,279875.0,294900.0
98401,,,,,436600.0
98403,294333.333333,284016.666667,314766.666667,332141.666667,348033.333333
98409,129083.33333299999,121700.0,131950.0,146383.333333,156466.666667
98422,265050.0,261600.0,284875.0,307800.0,319900.0
98502,259841.666667,251291.666667,259083.333333,267766.666667,278908.333333
98503,195058.333333,184325.0,188766.666667,202233.333333,213900.0
98523,,,,,298100.0
98584,168850.0,166516.666667,166225.0,173625.0,174708.333333
98607,270708.333333,277391.666667,310300.0,338958.333333,361483.333333
98661,159675.0,160333.333333,181391.666667,197633.333333,214766.666667
98662,164241.666667,162675.0,185700.0,204983.333333,223375.0
98664,164266.666667,163491.666667,184941.666667,204450.0,222608.333333
98682,162608.333333,159725.0,183066.666667,204475.0,227316.666667
98685,222791.666667,227316.666667,251475.0,271808.333333,288133.333333
98812,,,,,
98823,116891.66666700001,117683.33333299999,119816.66666700001,117400.0,122075.0
98903,136600.0,133233.333333,134525.0,137950.0,144516.666667
99001,131383.333333,130966.66666700001,131350.0,132033.333333,141150.0
99003,237308.333333,233208.333333,233758.333333,245766.666667,258200.0
99004,163041.666667,162583.333333,163525.0,171158.333333,179033.333333
99005,247200.0,245775.0,250541.666667,267550.0,282691.666667
99006,175391.666667,175600.0,171941.666667,180075.0,190308.333333
99011,,,,,271600.0
99012,,,,,312450.0
99014,,,,,326550.0
99016,181933.333333,177983.333333,180650.0,192558.333333,205475.0
99018,,,,,308300.0
99019,244291.666667,241158.333333,247058.333333,258816.666667,269341.666667
99020,,,,,319300.0
99021,201566.666667,205741.666667,212325.0,220191.666667,228791.666667
99023,,,,,248500.0
99025,180500.0,184891.666667,183541.666667,194450.0,204416.666667
99026,,,,,237162.5
99027,196650.0,193275.0,191225.0,207100.0,220608.333333
99028,,,,,293300.0
99029,,,,,256950.0
99030,,,,,172000.0
99031,,,,,278650.0
99032,,,,,326800.0
99034,,,,,233900.0
99038,,,,,622350.0
99042,,,,,249600.0
99049,,,,,155400.0
99050,,,,,239750.0
99064,,,,,239900.0
99065,,,,,440700.0
99080,,,,,489800.0
99099,,,,,256550.0
99101,,,,,153900.0
99130,,,,,246350.0
99131,,,,,353700.0
99132,,,,,309150.0
99133,72441.666667,77850.0,76625.0,74933.333333,80466.666667
99134,,,,,245400.0
99135,,,,,538600.0
99136,,,,,269300.0
99137,,,,,349300.0
99138,,,,,359750.0
99140,,,,,436250.0
99141,,,,,158800.0
99142,,,,,485050.0
99143,,,,,248950.0
99148,,,,,209150.0
99160,,,,,296550.0
99169,,,,,
99178,,,,,150300.0
99180,,,,,212000.0
99202,109008.33333299999,105625.0,107775.0,114358.33333299999,118258.33333299999
99212,129216.66666700001,125266.66666700001,131116.666667,136233.333333,142375.0
99215,,,,,173300.0
99221,,,,,207550.0
99223,195758.333333,191700.0,194958.333333,204016.666667,215708.333333
99227,,,,,144100.0
99239,,,,,246550.0
99261,,,,,218350.0
99270,,,,,156950.0
99301,153316.666667,151200.0,151625.0,158341.666667,165116.666667
99320,123341.66666700001,123808.33333299999,131950.0,138050.0,154375.0
99337,176308.333333,171516.666667,168250.0,190825.0,219083.333333
99352,212333.333333,208600.0,202891.666667,229191.666667,264833.333333
99353,185216.666667,178741.666667,175733.333333,202083.333333,244250.0
99355,,,,,209700.0
99502,254450.0,260016.666667,267516.666667,278425.0,286925.0
99503,207858.333333,212416.666667,214166.666667,226150.0,229450.0
99505,,,,,538850.0
99507,246725.0,253725.0,260116.666667,273566.666667,279775.0
99611,185416.666667,183200.0,189108.333333,196733.333333,199600.0
99699,,,,,219050.0
99801,301858.333333,313000.0,313975.0,315241.666667,324925.0
99879,,,,,187300.0
99898,,,,,230350.0
99900,,,,,124000.0
99901,,,,,235262.5
99907,,,,,305900.0
99909,,,,,422550.0
99912,,,,,166500.0
99925,,,,,255350.0
99929,,,,,
99994,,,,,
99996,,,,,
99999,,,,,235700.0
